DateTime,Mean_Temperature_°C,Humidity_Level_%,Mean_Windspeed_km/h,ATM_Pressure,ATM_Phenom_Fog,ATM_Phenom_Snow,ATM_Phenom_Rain,ATM_Phenom_Sultriness,Day_of_Week,Season
2019-04-13,12.0,74.0,13.0,1014.0,0,0,0,0,5,2
2019-04-14,9.0,85.0,13.0,1013.0,0,0,1,0,6,2
2019-04-15,13.0,70.0,6.0,1019.0,1,0,1,0,0,2
2019-04-16,14.0,64.0,5.0,1019.0,0,0,0,0,1,2
2019-04-17,15.0,61.0,5.0,1020.0,0,0,0,0,2,2
2019-04-18,16.0,59.0,11.0,1024.0,0,0,0,0,3,2
2019-04-19,16.0,57.0,7.0,1029.0,0,0,0,0,4,2
2019-04-20,17.0,57.0,6.0,1026.0,0,0,0,0,5,2
2019-04-21,18.0,49.0,7.0,1020.0,0,0,0,0,6,2
2019-04-22,16.0,56.0,13.0,1013.0,0,0,0,0,0,2
2019-04-23,13.0,92.0,14.0,1005.0,0,0,1,0,1,2
2019-04-24,15.0,90.0,11.0,1012.0,0,0,1,0,2,2
2019-04-25,14.0,91.0,8.0,1018.0,1,0,1,0,3,2
2019-04-26,15.0,77.0,14.0,1013.0,0,0,1,0,4,2
2019-04-27,15.0,55.0,9.0,1015.0,0,0,0,0,5,2
2019-04-28,16.0,40.0,13.0,1012.0,0,0,0,0,6,2
2019-04-29,12.0,70.0,8.0,1014.0,0,0,0,0,0,2
2019-04-30,15.0,59.0,8.0,1012.0,0,0,0,0,1,2
2019-05-01,17.0,54.0,7.0,1013.0,0,0,1,0,2,2
2019-05-02,17.0,62.0,11.0,1011.0,0,0,1,0,3,2
2019-05-03,15.0,78.0,7.0,1008.0,0,0,1,0,4,2
2019-05-04,15.0,77.0,7.0,1004.0,0,0,1,0,5,2
2019-05-05,10.0,78.0,11.0,1002.0,0,0,1,0,6,2
2019-05-06,12.0,64.0,6.0,1012.0,1,0,0,0,0,2
2019-05-07,13.0,58.0,7.0,1017.0,0,0,0,0,1,2
2019-05-08,12.0,84.0,9.0,1014.0,0,0,1,0,2,2
2019-05-09,14.0,75.0,7.0,1006.0,0,0,1,0,3,2
2019-05-10,17.0,71.0,7.0,1010.0,0,0,0,0,4,2
2019-05-11,16.0,76.0,8.0,1012.0,0,0,1,0,5,2
2019-05-12,14.0,75.0,9.0,1014.0,0,0,0,0,6,2
2019-05-13,16.0,57.0,8.0,1019.0,0,0,0,0,0,2
2019-05-14,14.0,66.0,13.0,1018.0,0,0,0,0,1,2
2019-05-15,11.0,65.0,10.0,1015.0,0,0,0,0,2,2
2019-05-16,15.0,65.0,7.0,1012.0,0,0,0,0,3,2
2019-05-17,16.0,68.0,12.0,1009.0,0,0,1,0,4,2
2019-05-18,14.0,87.0,8.0,1007.0,0,0,1,0,5,2
2019-05-19,14.0,93.0,4.0,1005.0,0,0,1,1,6,2
2019-05-20,15.0,88.0,6.0,1005.0,0,0,1,0,0,2
2019-05-21,18.0,69.0,12.0,1008.0,0,0,1,0,1,2
2019-05-22,19.0,68.0,8.0,1013.0,0,0,1,0,2,2
2019-05-23,21.0,66.0,6.0,1015.0,1,0,0,0,3,2
2019-05-24,20.0,63.0,6.0,1013.0,0,0,0,0,4,2
2019-05-25,18.0,73.0,8.0,1014.0,0,0,1,0,5,2
2019-05-26,19.0,72.0,6.0,1014.0,0,0,1,0,6,2
2019-05-27,17.0,88.0,8.0,1010.0,0,0,1,0,0,2
2019-05-28,17.0,83.0,7.0,1005.0,1,0,1,0,1,2
2019-05-29,16.0,75.0,8.0,1012.0,0,0,1,0,2,2
2019-05-30,19.0,64.0,8.0,1021.0,0,0,0,0,3,2
2019-05-31,20.0,55.0,8.0,1023.0,0,0,0,0,4,2
2019-06-01,22.0,57.0,6.0,1021.0,0,0,0,0,5,3
2019-06-02,23.0,58.0,5.0,1017.0,0,0,0,0,6,3
2019-06-03,24.0,52.0,7.0,1015.0,0,0,0,0,0,3
2019-06-04,25.0,55.0,7.0,1012.0,0,0,0,0,1,3
2019-06-05,25.0,50.0,8.0,1010.0,0,0,0,0,2,3
2019-06-06,22.0,62.0,11.0,1012.0,0,0,0,0,3,3
2019-06-07,22.0,54.0,7.0,1016.0,0,0,0,0,4,3
2019-06-08,24.0,56.0,7.0,1019.0,0,0,0,0,5,3
2019-06-09,22.0,65.0,7.0,1020.0,0,0,1,0,6,3
2019-06-10,24.0,69.0,9.0,1012.0,0,0,1,0,0,3
2019-06-11,24.0,67.0,6.0,1008.0,0,0,1,0,1,3
2019-06-12,24.0,61.0,7.0,1009.0,0,0,1,0,2,3
2019-06-13,22.0,46.0,8.0,1015.0,0,0,0,0,3,3
2019-06-14,24.0,53.0,7.0,1017.0,0,0,1,0,4,3
2019-06-15,24.0,66.0,8.0,1014.0,1,0,1,0,5,3
2019-06-16,25.0,56.0,10.0,1014.0,0,0,0,0,6,3
2019-06-17,26.0,53.0,9.0,1015.0,0,0,0,0,0,3
2019-06-18,27.0,54.0,7.0,1014.0,0,0,0,0,1,3
2019-06-19,27.0,52.0,8.0,1012.0,0,0,0,0,2,3
2019-06-20,26.0,43.0,8.0,1012.0,0,0,0,0,3,3
2019-06-21,25.0,51.0,7.0,1014.0,0,0,1,0,4,3
2019-06-22,21.0,74.0,9.0,1014.0,0,0,1,0,5,3
2019-06-23,24.0,66.0,5.0,1014.0,0,0,0,0,6,3
2019-06-24,26.0,61.0,6.0,1018.0,0,0,0,0,0,3
2019-06-25,28.0,57.0,6.0,1021.0,0,0,0,0,1,3
2019-06-26,30.0,59.0,6.0,1022.0,0,0,0,0,2,3
2019-06-27,31.0,64.0,8.0,1018.0,0,0,0,0,3,3
2019-06-28,30.0,65.0,10.0,1014.0,0,0,0,0,4,3
2019-06-29,30.0,45.0,14.0,1018.0,0,0,0,0,5,3
2019-06-30,29.0,49.0,7.0,1019.0,0,0,0,0,6,3
2019-07-01,28.0,55.0,8.0,1017.0,0,0,1,0,0,3
2019-07-02,28.0,46.0,9.0,1014.0,0,0,0,0,1,3
2019-07-03,27.0,57.0,11.0,1015.0,0,0,1,0,2,3
2019-07-04,25.0,63.0,7.0,1017.0,0,0,0,0,3,3
2019-07-05,28.0,58.0,7.0,1015.0,0,0,0,0,4,3
2019-07-06,28.0,60.0,8.0,1011.0,0,0,1,0,5,3
2019-07-07,27.0,68.0,9.0,1008.0,0,0,1,0,6,3
2019-07-08,27.0,58.0,8.0,1010.0,0,0,0,0,0,3
2019-07-09,25.0,65.0,13.0,1011.0,0,0,0,0,1,3
2019-07-10,25.0,61.0,12.0,1011.0,0,0,0,0,2,3
2019-07-11,25.0,52.0,10.0,1013.0,0,0,0,0,3,3
2019-07-12,25.0,56.0,8.0,1011.0,0,0,0,0,4,3
2019-07-13,25.0,58.0,8.0,1010.0,0,0,1,0,5,3
2019-07-14,24.0,49.0,11.0,1011.0,0,0,0,0,6,3
2019-07-15,20.0,74.0,11.0,1011.0,0,0,1,0,0,3
2019-07-16,23.0,68.0,5.0,1014.0,1,0,0,0,1,3
2019-07-17,24.0,58.0,6.0,1012.0,0,0,0,0,2,3
2019-07-18,24.0,60.0,9.0,1012.0,0,0,1,0,3,3
2019-07-19,25.0,61.0,6.0,1015.0,0,0,0,0,4,3
2019-07-20,27.0,61.0,6.0,1017.0,0,0,0,0,5,3
2019-07-21,27.0,55.0,7.0,1019.0,0,0,0,0,6,3
2019-07-22,28.0,58.0,6.0,1021.0,0,0,0,0,0,3
2019-07-23,29.0,64.0,6.0,1019.0,0,0,0,0,1,3
2019-07-24,29.0,63.0,6.0,1016.0,0,0,0,0,2,3
2019-07-25,30.0,59.0,7.0,1015.0,0,0,0,0,3,3
2019-07-26,30.0,54.0,8.0,1010.0,0,0,0,0,4,3
2019-07-27,25.0,64.0,10.0,1004.0,0,0,1,0,5,3
2019-07-28,24.0,72.0,8.0,999.0,0,0,0,0,6,3
2019-07-29,27.0,57.0,8.0,1005.0,0,0,0,0,0,3
2019-07-30,27.0,55.0,8.0,1010.0,0,0,0,0,1,3
2019-07-31,24.0,71.0,7.0,1012.0,0,0,0,0,2,3
2019-08-01,26.0,64.0,10.0,1014.0,0,0,0,0,3,3
2019-08-02,23.0,70.0,10.0,1011.0,0,0,1,0,4,3
2019-08-03,24.0,55.0,11.0,1012.0,0,0,0,0,5,3
2019-08-04,25.0,55.0,9.0,1014.0,0,0,0,0,6,3
2019-08-05,26.0,57.0,9.0,1015.0,0,0,0,0,0,3
2019-08-06,26.0,64.0,9.0,1014.0,0,0,1,0,1,3
2019-08-07,20.0,90.0,13.0,1012.0,0,0,1,0,2,3
2019-08-08,23.0,76.0,8.0,1012.0,1,0,0,0,3,3
2019-08-09,26.0,74.0,8.0,1015.0,0,0,0,0,4,3
2019-08-10,27.0,72.0,7.0,1015.0,0,0,0,0,5,3
2019-08-11,26.0,75.0,7.0,1015.0,0,0,0,0,6,3
2019-08-12,24.0,80.0,12.0,1012.0,0,0,1,0,0,3
2019-08-13,23.0,61.0,13.0,1012.0,0,0,0,0,1,3
2019-08-14,24.0,32.0,13.0,1014.0,0,0,0,0,2,3
2019-08-15,22.0,59.0,9.0,1016.0,0,0,0,0,3,3
2019-08-16,23.0,62.0,9.0,1016.0,0,0,0,0,4,3
2019-08-17,23.0,64.0,8.0,1017.0,0,0,0,0,5,3
2019-08-18,24.0,65.0,8.0,1016.0,0,0,0,0,6,3
2019-08-19,25.0,68.0,8.0,1016.0,0,0,0,0,0,3
2019-08-20,23.0,85.0,13.0,1018.0,0,0,1,0,1,3
2019-08-21,25.0,61.0,11.0,1019.0,0,0,0,0,2,3
2019-08-22,25.0,63.0,12.0,1021.0,0,0,1,0,3,3
2019-08-23,23.0,75.0,9.0,1022.0,0,0,1,0,4,3
2019-08-24,24.0,71.0,9.0,1020.0,0,0,1,0,5,3
2019-08-25,25.0,68.0,9.0,1018.0,0,0,0,0,6,3
2019-08-26,25.0,68.0,9.0,1018.0,0,0,0,0,0,3
2019-08-27,25.0,70.0,9.0,1018.0,0,0,0,0,1,3
2019-08-28,21.0,92.0,13.0,1019.0,0,0,1,0,2,3
2019-08-29,24.0,73.0,7.0,1018.0,1,0,0,0,3,3
2019-08-30,25.0,66.0,9.0,1019.0,0,0,0,0,4,3
2019-08-31,24.0,78.0,11.0,1017.0,0,0,1,0,5,3
2019-09-01,25.0,71.0,10.0,1013.0,0,0,0,0,6,4
2019-09-02,24.0,70.0,8.0,1014.0,0,0,1,0,0,4
2019-09-03,22.0,60.0,9.0,1019.0,0,0,0,0,1,4
2019-09-04,22.0,63.0,8.0,1019.0,0,0,0,0,2,4
2019-09-05,19.0,79.0,14.0,1013.0,0,0,1,0,3,4
2019-09-06,16.0,78.0,15.0,1016.0,0,0,1,0,4,4
2019-09-07,18.0,79.0,6.0,1015.0,1,0,0,0,5,4
2019-09-08,17.0,75.0,13.0,1012.0,0,0,1,0,6,4
2019-09-09,16.0,63.0,9.0,1012.0,1,0,0,0,0,4
2019-09-10,17.0,70.0,9.0,1017.0,0,0,0,0,1,4
2019-09-11,19.0,67.0,8.0,1021.0,0,0,0,0,2,4
2019-09-12,21.0,71.0,7.0,1028.0,0,0,0,0,3,4
2019-09-13,22.0,72.0,9.0,1030.0,0,0,0,0,4,4
2019-09-14,22.0,77.0,7.0,1028.0,1,0,0,0,5,4
2019-09-15,22.0,78.0,7.0,1025.0,0,0,0,0,6,4
2019-09-16,23.0,78.0,7.0,1019.0,1,0,0,0,0,4
2019-09-17,23.0,74.0,8.0,1015.0,1,0,0,0,1,4
2019-09-18,21.0,79.0,7.0,1015.0,0,0,1,0,2,4
2019-09-19,18.0,85.0,8.0,1020.0,0,0,1,0,3,4
2019-09-20,18.0,63.0,7.0,1025.0,0,0,0,0,4,4
2019-09-21,16.0,64.0,6.0,1024.0,0,0,0,0,5,4
2019-09-22,16.0,80.0,8.0,1019.0,0,0,1,0,6,4
2019-09-23,17.0,85.0,7.0,1014.0,0,0,1,0,0,4
2019-09-24,16.0,79.0,7.0,1014.0,1,0,0,0,1,4
2019-09-25,17.0,76.0,7.0,1010.0,0,0,0,0,2,4
2019-09-26,18.0,85.0,8.0,1014.0,0,0,0,0,3,4
2019-09-27,19.0,86.0,6.0,1017.0,0,0,0,0,4,4
2019-09-28,20.0,83.0,6.0,1016.0,0,0,0,0,5,4
2019-09-29,19.0,80.0,8.0,1015.0,1,0,0,0,6,4
2019-09-30,20.0,76.0,8.0,1011.0,0,0,0,0,0,4
2019-10-01,19.0,84.0,8.0,1012.0,1,0,1,0,1,4
2019-10-02,19.0,79.0,8.0,1004.0,1,0,1,0,2,4
2019-10-03,18.0,33.0,16.0,1011.0,0,0,1,0,3,4
2019-10-04,13.0,74.0,9.0,1013.0,0,0,0,0,4,4
2019-10-05,14.0,73.0,9.0,1010.0,1,0,0,0,5,4
2019-10-06,15.0,78.0,8.0,1014.0,0,0,1,0,6,4
2019-10-07,15.0,82.0,8.0,1013.0,1,0,1,0,0,4
2019-10-08,14.0,83.0,7.0,1019.0,1,0,0,0,1,4
2019-10-09,14.0,95.0,6.0,1017.0,0,0,1,0,2,4
2019-10-10,14.0,89.0,8.0,1016.0,1,0,0,0,3,4
2019-10-11,13.0,86.0,7.0,1024.0,1,0,0,0,4,4
2019-10-12,13.0,86.0,6.0,1024.0,1,0,0,0,5,4
2019-10-13,14.0,85.0,8.0,1024.0,1,0,0,0,6,4
2019-10-14,16.0,82.0,5.0,1022.0,0,0,0,0,0,4
2019-10-15,16.0,98.0,18.0,1012.0,0,0,1,0,1,4
2019-10-16,13.0,83.0,8.0,1016.0,1,0,0,0,2,4
2019-10-17,14.0,82.0,7.0,1019.0,1,0,0,0,3,4
2019-10-18,15.0,92.0,5.0,1018.0,0,0,1,1,4,4
2019-10-19,15.0,100.0,11.0,1015.0,0,0,1,0,5,4
2019-10-20,16.0,100.0,12.0,1017.0,0,0,1,0,6,4
2019-10-21,17.0,99.0,12.0,1020.0,0,0,1,0,0,4
2019-10-22,18.0,91.0,7.0,1023.0,1,0,0,0,1,4
2019-10-23,17.0,92.0,7.0,1020.0,1,0,1,0,2,4
2019-10-24,16.0,100.0,10.0,1016.0,0,0,1,0,3,4
2019-10-25,16.0,89.0,6.0,1020.0,1,0,0,0,4,4
2019-10-26,15.0,85.0,10.0,1024.0,1,0,0,0,5,4
2019-10-27,14.0,85.0,7.0,1021.0,1,0,0,0,6,4
2019-10-28,15.0,93.0,6.0,1016.0,1,0,0,0,0,4
2019-10-29,15.0,98.0,5.0,1016.0,1,0,1,1,1,4
2019-10-30,13.0,92.0,8.0,1020.0,0,0,0,0,2,4
2019-10-31,12.0,79.0,7.0,1020.0,0,0,0,0,3,4
2019-11-01,12.0,72.0,5.0,1017.0,0,0,0,0,4,4
2019-11-02,11.0,87.0,4.0,1009.0,0,0,1,0,5,4
2019-11-03,11.0,96.0,7.0,995.0,0,0,1,0,6,4
2019-11-04,12.0,90.0,7.0,997.0,1,0,0,0,0,4
2019-11-05,13.0,89.0,6.0,997.0,1,0,1,0,1,4
2019-11-06,10.0,94.0,5.0,1003.0,1,0,1,1,2,4
2019-11-07,9.0,93.0,7.0,1007.0,1,0,1,0,3,4
2019-11-08,10.0,89.0,11.0,1003.0,0,0,1,0,4,4
2019-11-09,9.0,84.0,6.0,1008.0,1,0,1,0,5,4
2019-11-10,8.0,89.0,4.0,1011.0,1,0,0,0,6,4
2019-11-11,8.0,89.0,5.0,1013.0,1,0,1,0,0,4
2019-11-12,8.0,91.0,6.0,1002.0,0,0,1,0,1,4
2019-11-13,9.0,75.0,7.0,999.0,1,0,0,0,2,4
2019-11-14,7.0,75.0,8.0,1007.0,0,0,1,0,3,4
2019-11-15,8.0,90.0,12.0,1001.0,0,0,1,0,4,4
2019-11-16,8.0,92.0,4.0,1011.0,0,0,1,1,5,4
2019-11-17,7.0,94.0,6.0,1004.0,0,0,1,0,6,4
2019-11-18,7.0,93.0,5.0,1012.0,1,0,1,1,0,4
2019-11-19,8.0,97.0,6.0,1015.0,0,0,1,0,1,4
2019-11-20,9.0,95.0,6.0,1013.0,0,0,1,0,2,4
2019-11-21,10.0,92.0,6.0,1012.0,0,0,1,0,3,4
2019-11-22,10.0,93.0,10.0,1012.0,0,0,1,0,4,4
2019-11-23,12.0,85.0,21.0,1005.0,0,0,1,0,5,4
2019-11-24,12.0,86.0,13.0,1006.0,0,0,1,0,6,4
2019-11-25,13.0,83.0,7.0,1009.0,1,0,1,0,0,4
2019-11-26,10.0,94.0,3.0,1009.0,1,0,1,1,1,4
2019-11-27,10.0,96.0,8.0,1005.0,0,0,1,0,2,4
2019-11-28,10.0,93.0,6.0,1004.0,0,0,0,0,3,4
2019-11-29,6.0,96.0,5.0,1009.0,1,0,0,1,4,4
2019-11-30,5.0,96.0,8.0,1018.0,1,0,0,0,5,4
2019-12-01,8.0,93.0,5.0,1020.0,0,0,1,1,6,1
2019-12-02,7.0,89.0,7.0,1016.0,0,0,1,0,0,1
2019-12-03,9.0,74.0,8.0,1024.0,0,0,0,0,1,1
2019-12-04,5.0,69.0,5.0,1026.0,0,0,0,0,2,1
2019-12-05,3.0,88.0,3.0,1026.0,1,0,0,0,3,1
2019-12-06,3.0,89.0,4.0,1024.0,1,0,0,0,4,1
2019-12-07,6.0,81.0,6.0,1019.0,0,0,0,0,5,1
2019-12-08,6.0,87.0,5.0,1019.0,1,1,1,0,6,1
2019-12-09,7.0,91.0,4.0,1009.0,1,0,1,1,0,1
2019-12-10,9.0,45.0,15.0,1017.0,1,0,0,0,1,1
2019-12-11,4.0,70.0,5.0,1016.0,0,0,0,0,2,1
2019-12-12,3.0,87.0,6.0,1006.0,0,0,1,0,3,1
2019-12-13,2.0,92.0,9.0,993.0,0,1,1,0,4,1
2019-12-14,4.0,80.0,7.0,1002.0,0,0,0,0,5,1
2019-12-15,5.0,90.0,5.0,1015.0,0,0,1,1,6,1
2019-12-16,7.0,98.0,3.0,1021.0,0,0,1,1,0,1
2019-12-17,8.0,95.0,4.0,1019.0,0,0,1,1,1,1
2019-12-18,9.0,95.0,3.0,1023.0,0,0,1,1,2,1
2019-12-19,10.0,97.0,6.0,1020.0,1,0,1,0,3,1
2019-12-20,10.0,93.0,16.0,1006.0,1,0,1,0,4,1
2019-12-21,9.0,95.0,8.0,994.0,0,0,1,0,5,1
2019-12-22,9.0,84.0,10.0,990.0,0,0,1,0,6,1
2019-12-23,10.0,57.0,13.0,1006.0,0,0,0,0,0,1
2019-12-24,9.0,58.0,8.0,1015.0,0,0,0,0,1,1
2019-12-25,8.0,59.0,7.0,1015.0,0,0,0,0,2,1
2019-12-26,4.0,80.0,4.0,1022.0,0,0,0,0,3,1
2019-12-27,3.0,85.0,4.0,1023.0,1,0,0,0,4,1
2019-12-28,3.0,87.0,3.0,1030.0,1,0,0,0,5,1
2019-12-29,2.0,97.0,4.0,1034.0,1,0,0,1,6,1
2019-12-30,4.0,86.0,7.0,1036.0,0,0,0,0,0,1
2019-12-31,3.0,88.0,5.0,1031.0,1,0,0,0,1,1
